,id,name,amount,asset,created_at,watching
494,35bcbf9c-c6aa-4b38-8772-818a2f79cd15,xn--thinkpositive-1227l,0.1,HNS,2023-06-12T01:13:25.713Z,False
495,5b8ea412-b03a-49d8-844c-558514395e84,xn--geldingcare-7066j,0.1,HNS,2023-06-12T01:13:19.677Z,False
496,4fcc0411-c2ef-4646-bc90-60ed0d791660,lifeglow,5.0,HNS,2023-06-12T01:13:15.528Z,False
497,7e251c7a-ce44-41da-a411-fbb60c81a589,xn--vibrant-d274fha,0.0001,HNS,2023-06-12T01:13:15.144Z,False
498,e0868d42-195b-403f-bcf7-3b7314d37d18,xn--emptyfull-ze06hpqcd0v,0.0001,HNS,2023-06-12T01:13:11.853Z,False
499,271c4fa8-4ea0-48c5-b3cb-5b30ee6899ca,xn--watering-8335g,0.0001,HNS,2023-06-12T01:12:57.136Z,False
500,26b1db04-a2f1-4787-b5f1-ffcf1fb0c298,xn--veggiepatch-f997j,0.0001,HNS,2023-06-12T01:12:51.170Z,False
501,e634154e-effa-4f69-86c5-c4f40a39ec87,xn--veggiepatch-3897j,0.0001,HNS,2023-06-12T01:12:43.724Z,False
502,d7b1b9dc-c5e0-477c-af02-7459dd00446f,xn--snax-jl53c,1e-05,HNS,2023-06-12T01:12:32.631Z,False
503,057720ed-c241-414d-be7b-e63af43e7547,xn--silky-su93d,1e-05,HNS,2023-06-12T01:12:25.643Z,False
504,9a32382c-6050-4e85-8120-c0e90e8adb0c,xn--rigmarole-8w95h56p,1e-05,HNS,2023-06-12T01:12:18.853Z,False
505,ad477c3e-e7d2-48d4-8c9b-e30dac76667a,xn--soiresuite-e7a,1e-05,HNS,2023-06-12T01:12:12.956Z,False
506,c79ef21d-0553-489d-a3b7-f1be3391c6ae,xn--sunnyjuice-6906i,1e-05,HNS,2023-06-12T01:12:07.024Z,False
507,8a33c9a0-b4f7-450c-b5d8-7c12ed9ad073,xn--sucker-g434ea,1e-06,HNS,2023-06-12T01:12:02.080Z,False
508,24f59420-5686-41d1-a312-ea0cf3d43e91,twiceshy,1.0,HNS,2023-06-12T01:10:59.036Z,False
509,1c87220f-a0fc-4d6e-942a-196d1516d5f7,drumcrew,1.0,HNS,2023-06-12T01:10:29.907Z,False
510,5bf7312e-cd09-4188-aa60-f47ce405d862,swagtops,1.0,HNS,2023-06-12T01:09:12.218Z,False
511,fbe9663b-3a93-43e7-b183-8f58928830cb,newnovel,1.0,HNS,2023-06-12T01:07:35.257Z,False
512,1debca07-c9ec-450c-a550-29a2c7fb78d8,xn--em8hma,1.0,HNS,2023-06-12T01:01:28.348Z,False
513,8cf94fe2-74c2-4bac-aedc-e48c707686e0,xn--cm8hn4c,1.0,HNS,2023-06-12T01:01:10.444Z,False
514,e7c6ab58-61b6-47bc-aa44-748fbea2dd33,beatkeeper,1.0,HNS,2023-06-12T00:48:18.171Z,False
515,db5b20aa-937b-420e-8971-681bef999f64,xn--spellbinding-998h,1.0,HNS,2023-06-12T00:46:34.014Z,False
516,0beb7f0a-8745-4bd1-809f-26f66f5bbf62,xn--tranquility-1f46j,1.0,HNS,2023-06-12T00:45:53.304Z,False
517,ea5f2319-7f0a-4ed3-aab9-ad5d3bdc8696,playandexplore,1.0,HNS,2023-06-12T00:45:38.973Z,False
518,3f3b7728-ad9d-4938-a550-2e6eaacf90df,takelead,20.0,HNS,2023-06-12T00:27:52.361Z,False
519,172e1c74-4750-4f17-893f-23ae087abdd2,shaveable,49.0,HNS,2023-06-11T23:53:31.030Z,False
520,04b41d6a-df5e-449c-9f30-4181efc39402,formula1live,445.0,HNS,2023-06-11T23:28:23.321Z,False
521,5251b6b5-a329-4cd3-b788-7a0d487e9fd9,uniquegarden,2.0,HNS,2023-06-11T22:59:12.566Z,False
522,64fbd0cc-cf97-40b3-b0b7-3effdfef4428,liquidy,1200.0,HNS,2023-06-11T21:32:03.119Z,False
523,cfd7a0c6-9bfa-4bbf-a09a-d59627dd7fbc,bdr,1999.0,HNS,2023-06-11T21:31:34.203Z,False
524,f6268675-6121-4fec-bfd9-1cd5848c0316,hfa,1999.0,HNS,2023-06-11T21:31:03.265Z,False
525,b6a63b50-666c-4fd4-9d8f-a162a1a965a4,askchat,150.0,HNS,2023-06-11T21:20:27.610Z,False
526,64c77bca-d610-4489-855f-24e249a77ed3,unlockbonus,22.0,HNS,2023-06-11T20:55:34.160Z,False
527,00f9b2bb-7ccf-4737-86db-a94cebf35c89,binaryladder,1.0,HNS,2023-06-11T20:54:54.426Z,False
528,e092264c-7f3c-4ba5-a1c3-a54600e8d27f,highwayaudio,1.0,HNS,2023-06-11T20:54:23.444Z,False
529,2bda09dc-1eb2-4328-8dff-c9ad2073c5a4,modestlane,1.0,HNS,2023-06-11T20:54:00.246Z,False
530,d3744c79-1c88-400d-a6c6-84db886d7bab,happyharbor,1.0,HNS,2023-06-11T20:53:45.733Z,False
531,f2cdc948-81a1-4374-8860-78f7d860cefd,roomreboot,1.0,HNS,2023-06-11T20:53:21.911Z,False
532,242f20d2-b780-4fef-92cc-99ee701c92a1,safariranger,1.0,HNS,2023-06-11T20:52:54.344Z,False
533,f1dce6e3-29a0-44a8-9f28-28c10352632b,safaritrails,1.0,HNS,2023-06-11T20:52:49.980Z,False
534,75a171ab-0472-45c1-85f4-5b8ee965bf28,virtualitynation,1.0,HNS,2023-06-11T20:52:40.437Z,False
535,84a6035b-88f6-4960-a27e-b3b50c8298f7,influencetips,1.0,HNS,2023-06-11T20:52:36.967Z,False
536,9e1d7a79-2c0e-4da2-826f-bc80743e613c,influenceinsider,1.0,HNS,2023-06-11T20:52:33.028Z,False
537,9a14ebb0-b150-47e3-8fa1-ed3043400c55,influencermastery,1.0,HNS,2023-06-11T20:52:29.577Z,False
538,14c5aaae-b0e6-4e28-83ac-0d7a29066aa8,neuralinnovate,1.0,HNS,2023-06-11T20:52:20.030Z,False
539,3086bd88-ba04-412a-b6e9-b5744d38acd8,techcutting,1.0,HNS,2023-06-11T20:52:15.858Z,False
540,c9408cb2-1829-4722-8761-b6e7ec2fbbe9,vibebounce,1.0,HNS,2023-06-11T20:51:46.325Z,False
541,fba71003-100e-4c3f-b354-1dc6b8a0c1fe,collaboratenow,1.0,HNS,2023-06-11T20:51:43.333Z,False
542,92da527e-02ab-4a1b-ae6d-216168eeed6a,collaborationhub,1.0,HNS,2023-06-11T20:51:34.835Z,False
543,6a9f6a40-ee50-4951-b404-d38590715034,communehub,1.0,HNS,2023-06-11T20:51:23.133Z,False
544,016bec24-081f-4dec-9965-e8c0ef1c373d,swiftescape,1.0,HNS,2023-06-11T20:51:13.927Z,False
545,89a11290-0fda-425d-89ee-858104edd359,swiftprogress,1.0,HNS,2023-06-11T20:51:10.308Z,False
546,a3d40da7-7a47-4bdf-8227-7db79e794be9,highinenergy,1.0,HNS,2023-06-11T20:51:06.796Z,False
547,b37124a7-4eb1-4af6-b602-35dc02ad391e,futureoptimism,1.0,HNS,2023-06-11T20:50:54.087Z,False
548,97ca0a83-03c1-4d9a-b6f1-d5a44feaf02b,partytimefun,1.0,HNS,2023-06-11T20:50:47.864Z,False
549,d1627132-9b32-4990-87f4-6e0532a672f0,stayempowered,1.0,HNS,2023-06-11T20:50:38.207Z,False
550,4782d4c0-adc5-4a3b-8d1d-0942194a95be,stayprogressive,1.0,HNS,2023-06-11T20:50:27.550Z,False
551,f789af05-9d02-4f47-a4f5-0f0403165d68,stayproductive,1.0,HNS,2023-06-11T20:50:15.864Z,False
552,2269f418-dc84-43e5-8d62-5efbaea393e8,pleasurerun,1.0,HNS,2023-06-11T20:50:12.231Z,False
553,5e847490-d14b-4a42-a0ca-11c8f729b382,stylesteal,1.0,HNS,2023-06-11T20:49:48.961Z,False
554,6a5e71d2-5f4c-4fd3-87cc-849b3889bddf,familyprize,1.0,HNS,2023-06-11T20:49:36.650Z,False
555,3c33ef1f-b94e-446f-b705-c0afc21221fc,funpositivity,1.0,HNS,2023-06-11T20:49:28.209Z,False
556,ed07e4fc-eb5e-4c5d-beb4-1a8117216e96,lifespent,1.0,HNS,2023-06-11T20:49:10.439Z,False
557,3b3a7fed-a70f-40e0-83fd-43e4b712b835,familycharm,1.0,HNS,2023-06-11T20:48:36.911Z,False
558,8d5ef0a7-e862-45fc-856f-9b32e4954588,familymood,1.0,HNS,2023-06-11T20:48:33.915Z,False
559,0d1888f4-eaa6-4677-aadf-fbed03fd95f6,familytruth,1.0,HNS,2023-06-11T20:48:30.052Z,False
560,a5f545f2-39f5-4d88-abff-35d3c9f52727,sanefamily,1.0,HNS,2023-06-11T20:48:26.708Z,False
561,1e35cfd2-1c00-4f12-bc45-2c7f8775409a,tocapacity,1.0,HNS,2023-06-11T20:48:09.837Z,False
562,80cfe5d5-2f91-4fec-9771-45f99ef319da,latestarticles,1.0,HNS,2023-06-11T20:48:06.433Z,False
563,e69517f6-8f96-4733-b487-12575d703e2a,newfaiths,1.0,HNS,2023-06-11T20:48:01.277Z,False
564,ca124068-df7c-4a25-a1c2-2aa2a835862a,newhunger,1.0,HNS,2023-06-11T20:47:50.337Z,False
565,597ab58b-ce48-4f45-9494-4799d5aa4591,surfinglesson,1.0,HNS,2023-06-11T20:47:25.571Z,False
566,1c6a3d37-ccad-4949-a08d-926c0df0d632,xn--nk8hjnxk,10.0,HNS,2023-06-11T20:28:05.140Z,False
567,3a940891-9335-4a63-9145-3c26ab2cdcc1,raiseit,130.0,HNS,2023-06-11T20:00:04.016Z,False
568,63f49eee-8e0a-4bee-9c02-df39c346dbc9,corsicoin,469.0,HNS,2023-06-11T19:37:32.414Z,False
569,632a26fd-248d-4130-93f4-03c98e9c41ea,xn--the-crypto-club-jy0kr5797dswwa,799.0,HNS,2023-06-11T19:33:06.812Z,False
570,27e49a37-dc8b-4ad6-b22a-b18263a60cc5,bitcoin-beach,1140.0,HNS,2023-06-11T19:32:25.652Z,False
571,24badb2c-705b-475f-b4f5-d22b454defcd,camfriend,10.0,HNS,2023-06-11T19:23:46.331Z,False
572,f9ea84ff-2693-4de9-a46c-afb382bc7e6b,compressioncode,8.0,HNS,2023-06-11T18:51:35.932Z,False
573,f3e98caf-f9a2-4c68-b7a1-c0416fb06fb4,staybold,8.0,HNS,2023-06-11T18:51:24.166Z,False
574,ec093bc6-9324-4463-90e6-3f90b4099f16,xn--catacomb-so45g,10.0,HNS,2023-06-11T18:51:08.420Z,False
575,acec6499-d574-4f72-a68a-bb0a12dbb230,technoscape,9.0,HNS,2023-06-11T18:50:46.567Z,False
576,e81c4d45-351f-4e03-aaa2-888dd0c05031,thinking-machine,25.0,HNS,2023-06-11T18:50:39.289Z,False
577,7ab192ed-27a6-4eb2-b9ba-9eaf060c1108,xn--claus-8y93d,25.0,HNS,2023-06-11T18:50:28.658Z,False
578,59c18811-1155-4150-ae57-fc45acec0a40,xn--danger-gp54e,25.0,HNS,2023-06-11T18:50:12.385Z,False
579,62a4ba82-94f2-4c84-b467-34c9f4f8127b,xn--beachday-zf35g,2.0,HNS,2023-06-11T18:49:31.503Z,False
580,9f814688-fc36-4161-bcdc-edcd4c1ea774,xn--beachday-2f35g,2.0,HNS,2023-06-11T18:49:26.470Z,False
581,5e6e851d-172c-40cf-a63a-de634714af01,xn--autumnleaves-n886k,1.0,HNS,2023-06-11T18:49:15.325Z,False
582,e4242af5-8ba8-4d95-83ca-9ae55ab6b218,xn--birdwatching-po17k,5.0,HNS,2023-06-11T18:49:06.919Z,False
583,c75536b0-7b8a-46cd-8dc3-4070ba80e65c,xn--hawaiianflowers-ju18n,1.0,HNS,2023-06-11T18:48:58.699Z,False
584,e2f31a36-d668-4885-b540-179b96a9d7be,xn--homerepair-c546i,5.0,HNS,2023-06-11T18:48:49.828Z,False
585,e955854a-bad2-40a5-8679-349bc18b176f,xn--ballotbox-p616h,5.0,HNS,2023-06-11T18:48:26.278Z,False
586,c9ec2452-2a5e-4ce7-af7f-5ac52807d895,stayhonest,5.0,HNS,2023-06-11T18:47:57.732Z,False
587,4f4dee23-64d3-43bd-9ee2-9d1c503ad2b3,xn--f69c,199.0,HNS,2023-06-11T18:34:21.133Z,False
588,5e95428b-281c-46b2-b25e-a1dabeadc6fe,xn--pottery-zb94f,88.0,HNS,2023-06-11T18:24:40.921Z,False
589,1690098c-48ab-4b51-acc9-b5b45c7e733f,xn--sledding-1b95g,25.0,HNS,2023-06-11T18:24:28.505Z,False
590,39bfc137-8d83-41cc-af0a-ca51063116d5,xn--scorpion-g336g,80.0,HNS,2023-06-11T18:24:18.039Z,False
591,fc14e3dd-ea71-48f2-88a9-0b71d67afd37,xn--paranormal-4n36i,5.0,HNS,2023-06-11T18:23:39.640Z,False
592,31e6d516-147a-4484-902b-7ff99cd95968,xn--shell-sp04d,200.0,HNS,2023-06-11T18:22:52.076Z,False
593,566a2caa-243d-4805-ada5-cc27b8f8c1b9,xn--woman-z264d,10.0,HNS,2023-06-11T18:21:40.760Z,False
594,d9c2a600-23bb-40a5-9c59-0ffa6e25c276,xn--veil-tn63c,25.0,HNS,2023-06-11T18:21:33.305Z,False
595,61fc8637-bdce-4c33-b7f4-8e0abede2860,xn--deadly-gp54e,25.0,HNS,2023-06-11T18:21:15.348Z,False
596,e933787a-85bd-46f5-887a-c26fb035e47d,xn--tree-3o53c,25.0,HNS,2023-06-11T18:20:57.438Z,False
597,aed158ae-8940-4f48-a7cd-95bf68268d84,xn--terror-gp54e,10.0,HNS,2023-06-11T18:20:51.224Z,False
598,88275c47-7c31-4322-9197-2c00edf9563a,xn--sewing-uo35e,25.0,HNS,2023-06-11T18:20:42.486Z,False
599,63084deb-0d42-4474-98ad-1763bbae6d28,xn--magician-jy55g,15.0,HNS,2023-06-11T18:20:32.135Z,False
600,fef648dd-55d2-4432-8d52-eee8c495ac8c,xn--sparkler-ru25g,25.0,HNS,2023-06-11T18:20:25.250Z,False
601,d4902db9-4f22-4a79-bd64-c9d44b521c9b,botanicaltherapy,50.0,HNS,2023-06-11T18:18:41.472Z,False
602,a96ac92e-6beb-48f1-b146-60cc9477e288,musicologically,95.0,HNS,2023-06-11T18:10:10.353Z,False
603,b0bb32e6-d4c8-41bf-8a3d-da701a636051,musicotherapies,95.0,HNS,2023-06-11T18:10:07.360Z,False
604,4f2fdec0-98af-4137-8cf0-a384d3dd39a2,musicotherapy,95.0,HNS,2023-06-11T18:09:18.770Z,False
605,8a59ede4-5b74-44d9-9dc1-5455366981fc,musicographer,95.0,HNS,2023-06-11T18:08:19.965Z,False
606,81ad6264-0443-424c-9c31-2963c801e1ac,musicate,95.0,HNS,2023-06-11T18:07:18.831Z,False
607,7aa2e4ab-cbba-4ddc-8493-8c51dc489b71,musicry,95.0,HNS,2023-06-11T18:06:53.719Z,False
608,e999b836-7a51-4fee-94b7-ef08030d85ac,rugprince,96.0,HNS,2023-06-11T18:05:34.655Z,False
609,fb735550-8ef3-4a2f-9def-82c66b5832cf,melusine,360.0,HNS,2023-06-11T17:59:07.043Z,False
610,a60b0cd0-2da3-4a9b-8540-9a9d28aa2eda,jetcockpit,10.0,HNS,2023-06-11T17:47:50.549Z,False
611,bcce4bfe-df05-4d7d-8c16-10fc3d4a1b95,framebot,10.0,HNS,2023-06-11T17:46:41.461Z,False
612,15b565b8-2de4-4c84-9661-e4dde57374bb,cabriou,9.99,HNS,2023-06-11T17:44:03.372Z,False
613,8f819028-6072-4aa1-9c44-b90f8166640c,deniu,6.0,HNS,2023-06-11T17:43:34.991Z,False
614,3d557a3a-7494-40b4-bf44-ec148ed5c5ae,tourpriv,1.0,HNS,2023-06-11T17:42:46.355Z,False
615,788205c0-de7e-4936-9232-063225fa985b,unitedcow,10.0,HNS,2023-06-11T17:41:34.629Z,False
616,0024924d-7fc9-4304-8980-53385f64bf61,socialfix,5.0,HNS,2023-06-11T17:40:23.034Z,False
617,50922c69-60d3-4462-8f49-747518c616ab,linefix,10.0,HNS,2023-06-11T17:39:38.519Z,False
618,1f388341-3a57-48fc-be57-d8929aba816b,hadriz,8.0,HNS,2023-06-11T17:37:14.504Z,False
619,7eb28cdc-bfc2-4e41-b808-f01c1101d5d1,quantumcodex,2.0,HNS,2023-06-11T17:33:35.565Z,False
620,47992b2c-94be-4fb7-93ba-7fa1bb2f2ca5,xn--educate-gn84fb0d,0.25,HNS,2023-06-11T17:32:56.522Z,False
621,60b5088e-084c-40ae-8e55-0383e8e2c7e8,xn--creative--8e75h,0.25,HNS,2023-06-11T17:32:47.236Z,False
622,e5d51b35-91e1-4d2c-b650-b647cf1dc144,layersolar,20.0,HNS,2023-06-11T17:30:42.144Z,False
623,6f043992-1857-4581-828c-16e09d688c04,pagestar,20.0,HNS,2023-06-11T17:29:15.851Z,False
624,c13c7800-dc30-4f29-9e17-23793214399a,jobear,30.0,HNS,2023-06-11T17:28:02.290Z,False
625,e44bd742-d695-43b9-80b5-dac92d3fba6d,seasonstar,30.0,HNS,2023-06-11T17:27:21.692Z,False
626,a464c0dd-a1ca-4b2e-9740-1239d295395d,netpolar,20.0,HNS,2023-06-11T17:25:21.833Z,False
627,9548d3c6-b8af-4ae6-8cfe-a94ef52b0688,growthhacker,89.0,HNS,2023-06-11T17:23:20.968Z,False
628,982f4c0a-80c7-4039-be0e-213cb3c5165f,xn--skeleton-so45g,25.0,HNS,2023-06-11T17:04:59.784Z,False
629,b34ce069-5800-4a9f-b5a9-2c80142b7cf1,ondora,415.0,HNS,2023-06-11T16:36:19.061Z,False
630,4c619b6b-ba48-4b27-a0d1-a49162f9d69f,theonetrueking,96.0,HNS,2023-06-11T16:27:44.449Z,False
631,2218354f-27e4-49ba-b240-73fa32bf21c3,playforge,95.0,HNS,2023-06-11T16:27:39.752Z,False
632,07dd0ade-8239-4bee-b836-0b4f1d7b14ff,livestreamers,94.0,HNS,2023-06-11T16:27:33.390Z,False
633,f79c77bb-f548-49a9-964d-1f91b3f16853,mmaufc,90.0,HNS,2023-06-11T16:27:26.835Z,False
634,4e6c0657-1aa9-48ed-a812-65003d4935cb,gymnation,99.0,HNS,2023-06-11T16:27:22.430Z,False
635,9ac26cae-45a7-47b9-a0c6-0dc5acce709d,sshhh,87.0,HNS,2023-06-11T16:27:16.727Z,False
636,cf423fc6-5984-4107-be99-3bc1ac83f8a3,reining,80.0,HNS,2023-06-11T16:27:11.897Z,False
637,a2d73748-efc4-4a30-be9a-69a99066b7e4,kuhr,140.0,HNS,2023-06-11T15:34:37.529Z,False
638,369bdcc1-1e46-46a3-8eca-8b300c7e6f23,onlyfanshero,150.0,HNS,2023-06-11T15:33:20.969Z,False
639,3bd29b63-9390-40b2-b349-948f3610640e,chickaloon,500.0,HNS,2023-06-11T15:30:57.100Z,False
640,997653af-36e3-43d6-b97a-ba76d2cc74bb,xn--chemistry-yh07h,150.0,HNS,2023-06-11T14:48:56.603Z,False
641,9aa78995-526e-4281-ab6b-45450d2fb7e5,awx,6999.0,HNS,2023-06-11T14:35:25.124Z,False
642,17be6e95-b720-49e7-9998-0a61d6cad2d8,uvadarden,635.0,HNS,2023-06-11T13:41:56.353Z,False
643,82628f5c-f84e-4e17-b1c4-3137080296a8,michiganross,420.0,HNS,2023-06-11T13:38:59.617Z,False
644,fb8bf92a-cbae-4309-a388-434d39ac488b,uscmarshall,710.0,HNS,2023-06-11T13:36:30.060Z,False
645,2880139c-c5fd-4b30-b663-7dd11ce85d28,uclaanderson,835.0,HNS,2023-06-11T13:35:39.784Z,False
646,154301b1-b385-4ed2-b305-a99e13e8d69f,nyustern,1055.0,HNS,2023-06-11T13:34:24.013Z,False
647,2dd7dc0d-f251-48a4-9df6-934a15987be4,yalesom,1100.0,HNS,2023-06-11T13:34:05.969Z,False
648,cad84fdc-4146-43af-9f27-b494f7fa9d8d,kedgebs,90.0,HNS,2023-06-11T13:31:42.035Z,False
649,8fdd0247-3628-4a65-ad52-4ed7ac427560,kedge,250.0,HNS,2023-06-11T13:31:20.093Z,False
650,36fe2389-8a2a-47aa-9ac0-35720e102976,seblu,150.0,HNS,2023-06-11T13:29:59.918Z,False
651,23a8e3ca-24f4-4e76-a1e8-2233f2ed51d5,agsm,450.0,HNS,2023-06-11T13:28:58.170Z,False
652,7e2e9c92-eda6-4c3b-b2c7-c6dbcec82c09,smurfitschool,170.0,HNS,2023-06-11T13:28:18.800Z,False
653,e05b94a6-ecf2-4ee0-9d44-ce0d08548601,unisat,395.0,HNS,2023-06-11T13:28:09.800Z,False
654,05d7e9a5-58ac-46b1-b127-13baa60dc750,questrom,180.0,HNS,2023-06-11T13:26:27.984Z,False
655,30b1d532-10d9-4438-bc3e-0d88f6d1974b,hecparis,155.0,HNS,2023-06-11T13:25:28.600Z,False
656,1a98357f-2153-4cea-b43c-1934b18b7ec0,kelloggschool,400.0,HNS,2023-06-11T13:25:08.116Z,False
657,1b6aa64c-b8f4-48d5-be26-38f0262818bf,victorli,485.0,HNS,2023-06-11T13:24:03.901Z,False
658,f1212866-e29e-4d5e-966c-2e40e0d48be5,ckgsb,440.0,HNS,2023-06-11T13:23:43.320Z,False
659,d9b319fa-d850-4c5b-8c7b-f5fce8dcba20,berkeleyhaas,930.0,HNS,2023-06-11T13:21:54.453Z,False
660,40f9d77e-dcd0-4263-a2b8-a226a0811066,gsbstanford,435.0,HNS,2023-06-11T13:21:21.486Z,False
661,7b31f18d-77c6-4beb-a091-31718250a957,stanfordbusiness,300.0,HNS,2023-06-11T13:18:07.390Z,False
662,d68fbb28-cc3c-4093-a43b-d5906dc40847,columbiabusinessschool,745.0,HNS,2023-06-11T13:17:46.430Z,False
663,c75a65bd-ec98-4267-a769-f6d96b4f3e46,mitsloan,505.0,HNS,2023-06-11T13:15:59.059Z,False
664,3f60d510-b705-4bd6-94e1-13cf23b68e20,londonbusinessschool,485.0,HNS,2023-06-11T13:15:10.143Z,False
665,715da7d4-96e1-457d-be62-8915fe6f8728,theblox,390.0,HNS,2023-06-11T13:14:31.357Z,False
666,6bda474d-4f68-4818-afef-2d6815295404,cheungkong,995.0,HNS,2023-06-11T13:13:07.500Z,False
667,de009282-4a18-4e74-9771-096472e2f127,xrvision,225.0,HNS,2023-06-11T13:09:04.941Z,False
668,a71ac1df-bbba-445e-99e6-5121250ae4e4,xrtherapy,150.0,HNS,2023-06-11T13:08:06.412Z,False
669,ef711d9a-f26c-4db0-835e-76c271e84c93,xn--give-oo53c,200.0,HNS,2023-06-11T12:32:59.352Z,False
670,f0cc38bd-184b-400e-92d1-1cc1b1332a4d,xn--creative-0225g,30.0,HNS,2023-06-11T12:25:30.590Z,False
671,5e9b686c-cb86-4eda-986a-1b4c09eded8f,xn--action-vh44e,30.0,HNS,2023-06-11T12:25:11.595Z,False
672,392c96d6-e2ce-4b0c-ae09-bcc39fe76483,xn--approval-gb45g,30.0,HNS,2023-06-11T12:24:53.254Z,False
673,3739f8e0-3504-45c0-85a1-cb9c4ce22552,xn--blade-9014d,50.0,HNS,2023-06-11T12:24:44.710Z,False
674,b16dcf39-3d97-4a6b-989d-37844052f3b6,xn--deserted-nh35g,50.0,HNS,2023-06-11T12:24:35.493Z,False
675,321cb074-d0f7-4c60-a5fd-94172d58dcbc,xn--masterpiece-x056j,50.0,HNS,2023-06-11T12:24:14.103Z,False
676,bfd76f46-ba2d-4ee1-a254-babd7cb654d0,xn--lush-kd53c,25.0,HNS,2023-06-11T12:24:05.686Z,False
677,33511a65-283d-4ca6-80b5-c1d09dee105e,xn--blossom-7074f,50.0,HNS,2023-06-11T12:23:53.341Z,False
678,fc18422f-602e-43bb-80d7-fc689b211596,xn--attract-1985f,50.0,HNS,2023-06-11T12:23:20.119Z,False
679,8af4f36f-af66-4aa7-bbc3-410d08728fb4,xn--ancient-yo25f,30.0,HNS,2023-06-11T12:23:12.949Z,False
680,21453a64-8e78-43a5-89a9-6f3bf5508b3e,xn--ancient-5o25f,30.0,HNS,2023-06-11T12:23:07.780Z,False
681,84f5e579-a748-4e06-8c93-317a868c94a5,xn--astrology-o455h,35.0,HNS,2023-06-11T12:23:00.781Z,False
682,7f5517ad-af51-4770-a37d-23161824d46e,xn--cybersecurity-os87l,30.0,HNS,2023-06-11T12:22:39.151Z,False
683,10c906fc-0ed8-4b30-9010-7f10009637c4,xn--cybersecurity-1s87l,30.0,HNS,2023-06-11T12:22:33.768Z,False
684,293841f8-0484-4859-b3c7-a9a25b7fabc1,xn--biketrails-hp86i,5.0,HNS,2023-06-11T12:21:40.271Z,False
685,9cd0d970-c1ed-4a8f-bd26-b72da048146d,xn--biketrails-rp86i,5.0,HNS,2023-06-11T12:21:35.046Z,False
686,f0bd5524-3326-4348-8be8-48ce43ed2587,xn--autumnleaf-6s06i,8.0,HNS,2023-06-11T12:20:31.993Z,False
687,6fabea8b-794f-4e6d-aa30-1c5d75d59748,xn--food-jm53c,30.0,HNS,2023-06-11T12:19:23.397Z,False
688,596563bf-b118-4ff9-8ff0-fe8d28fe796a,xn--bar-9b13b,30.0,HNS,2023-06-11T12:19:14.846Z,False
689,acf895c6-f582-44c7-aca5-f5b2bd76f92f,firmkey,30.0,HNS,2023-06-11T12:04:17.049Z,False
690,d4bd975f-db06-4c3b-8d20-190f6b6d9c43,namewish,39.0,HNS,2023-06-11T12:02:03.557Z,False
691,9fea7eec-40c0-4a1b-b499-9be909b00be8,showtube,100.0,HNS,2023-06-11T12:01:18.626Z,False
692,3c88da76-553d-4acc-b480-172d95a4fc6c,xn--food-yu14c,50.0,HNS,2023-06-11T11:59:59.098Z,False
693,09c68244-211c-46ca-9bd2-a1e1fcfa898a,xn--food-8r14c,30.0,HNS,2023-06-11T11:59:52.135Z,False
694,30026c62-ba16-4bcf-8f27-f91381743c1a,xn--pepper-gt34e,50.0,HNS,2023-06-11T11:59:20.794Z,False
695,7326cd0b-b7eb-4dcb-b707-878edd4ee0c4,novabiz,15.0,HNS,2023-06-11T11:58:47.518Z,False
696,213ae32f-7f91-427e-80d2-9139fcaa885e,sexygear,100.0,HNS,2023-06-11T11:58:11.303Z,False
697,64f81cb6-8404-45b7-a439-b9b20db5b5e4,devspage,30.0,HNS,2023-06-11T11:57:39.599Z,False
698,f7433cfe-7b09-4441-b4ac-ff58af30c8d5,myrange,98.0,HNS,2023-06-11T11:57:13.999Z,False
699,5f4f040c-660a-4c7f-8b69-4a50260e1761,finddev,99.0,HNS,2023-06-11T11:56:13.794Z,False
700,76918ff4-afa2-4fd9-9379-24ac7cc97889,tradebro,100.0,HNS,2023-06-11T11:48:45.532Z,False
701,e52d0e3c-d96c-408a-b45d-a4b539bf31f3,tryeasy,50.0,HNS,2023-06-11T11:48:31.222Z,False
702,d271abf9-8d8b-45d5-8a2b-ad58590d271c,wixswap,85.0,HNS,2023-06-11T11:47:55.442Z,False
703,cbc3fa92-9d6b-4b07-aae7-290c7811e039,desig,80.0,HNS,2023-06-11T09:35:30.652Z,False
704,a4a9ab74-c8e6-4ef9-a6ea-fd10a1f1a4d1,sweetsprout,2.0,HNS,2023-06-11T09:16:47.124Z,False
705,78a8a893-e2df-4b52-a141-3c436a35f519,appstability,2.0,HNS,2023-06-11T09:16:25.994Z,False
706,c4af4f7b-2016-4cf9-9f49-b9483847ba32,topengineers,2.0,HNS,2023-06-11T09:15:59.823Z,False
707,fdbebefb-db75-42a0-bc69-f0103792aa91,clubbinglife,2.0,HNS,2023-06-11T09:15:45.847Z,False
708,0ee5e207-35f3-46e9-bb12-6a96b6886e08,yourstudents,2.0,HNS,2023-06-11T09:15:29.621Z,False
709,bdeb9376-8f08-4d75-bf53-20c969f4d69c,sociablejob,1.0,HNS,2023-06-11T09:15:17.816Z,False
710,d7e1f95e-53cc-4573-96e4-b6d3d58d13e6,empoweryouth,1.0,HNS,2023-06-11T09:15:13.466Z,False
711,20dc949c-c1a0-4379-9e70-881497f29503,weststudy,10.0,HNS,2023-06-11T08:35:06.709Z,False
